Komoditas,no,name,level,Provinsi,Bulan,Harga,Tanggal
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Apr 2024,47200,2024-04-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Apr 2024,52900,2024-04-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,May 2024,58000,2024-05-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,May 2024,38700,2024-05-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,May 2024,48400,2024-05-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Jun 2024,59800,2024-06-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Jun 2024,44600,2024-06-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Jun 2024,51650,2024-06-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Jul 2024,70100,2024-07-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Jul 2024,46300,2024-07-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Jul 2024,52450,2024-07-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Aug 2024,64550,2024-08-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Aug 2024,47750,2024-08-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Aug 2024,51000,2024-08-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Sep 2024,51800,2024-09-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Sep 2024,51500,2024-09-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Sep 2024,49950,2024-09-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Oct 2024,54000,2024-10-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Oct 2024,35700,2024-10-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Oct 2024,41550,2024-10-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Nov 2024,43150,2024-11-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Nov 2024,30400,2024-11-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Nov 2024,36750,2024-11-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Dec 2024,46900,2024-12-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Dec 2024,46300,2024-12-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Dec 2024,43800,2024-12-01
Cabai Rawit,II,Sumatera Selatan,1,Sumatera,Jan 2025,76750,2025-01-01
Cabai Rawit,II,Sumatera Utara,1,Sumatera,Jan 2025,60000,2025-01-01
Cabai Rawit,II,Sumatera Barat,1,Sumatera,Jan 2025,54950,2025-01-01
